date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:51:50	760/760	---MC-	200	added ('OK')	application/rss+xml	etag:%2229ea27432fea7adc6e87aec2575b0607%22	https://melodietang.com/blog/jimmy-odom-wedeliver/feed/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/jimmy-odom-wedeliver/feed/index.html	(from https://melodietang.com/blog/jimmy-odom-wedeliver/)
21:51:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2019:51:49%20GMT	https://melodietang.com/?p=28	/home/nemanja/Desktop/eirc_upwork/melodietang.com/index3c55.html	(from https://melodietang.com/blog/jimmy-odom-wedeliver/)
21:51:51	2488/2488	---MC-	200	added ('OK')	text/xml	date:Sat,%2021%20Sep%202024%2019:51:50%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fjimmy-odom-wedeliver%2F&format=xml	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embeda5cf	(from https://melodietang.com/blog/jimmy-odom-wedeliver/)
21:51:52	114/114	---M--	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:51:52%20GMT	https://belikepeter.com/wp-content/uploads/2014/11/jimmy-odom-we-deliver-215x300.jpg	/home/nemanja/Desktop/eirc_upwork/belikepeter.com/wp-content/uploads/2014/11/jimmy-odom-we-deliver-215x300.html	(from https://melodietang.com/blog/jimmy-odom-wedeliver/)
21:51:54	114/114	---M--	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:51:54%20GMT	https://belikepeter.com/wp-content/uploads/2014/10/HeroesBumper.jpg	/home/nemanja/Desktop/eirc_upwork/belikepeter.com/wp-content/uploads/2014/10/HeroesBumper.html	(from https://melodietang.com/blog/jimmy-odom-wedeliver/)
21:51:57	12475/12475	---MC-	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:51:55%20GMT	https://melodietang.com/blog/category/tech-week/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/category/tech-week/index.html	(from https://melodietang.com/blog/jimmy-odom-wedeliver/)
21:51:57	2425/2425	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Sep%202024%2019:51:55%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fjulie-schumacher-well-turned-words%2F	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embeda9cd.json	(from https://melodietang.com/blog/julie-schumacher-well-turned-words/)
21:51:57	802/802	---MC-	200	added ('OK')	application/rss+xml	etag:%22c11c37e82da1bf2e3a05a9380d61fefa%22	https://melodietang.com/blog/julie-schumacher-well-turned-words/feed/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/julie-schumacher-well-turned-words/feed/index.html	(from https://melodietang.com/blog/julie-schumacher-well-turned-words/)
21:51:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2019:51:55%20GMT	https://melodietang.com/?p=701	/home/nemanja/Desktop/eirc_upwork/melodietang.com/index6fe2.html	(from https://melodietang.com/blog/julie-schumacher-well-turned-words/)
21:51:59	2505/2505	---MC-	200	added ('OK')	text/xml	date:Sat,%2021%20Sep%202024%2019:51:57%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fjulie-schumacher-well-turned-words%2F&format=xml	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed2d4e	(from https://melodietang.com/blog/julie-schumacher-well-turned-words/)
21:51:59	114/114	---M--	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:51:59%20GMT	https://belikepeter.com/wp-content/uploads/2015/08/Portrait-300x288.jpg	/home/nemanja/Desktop/eirc_upwork/belikepeter.com/wp-content/uploads/2015/08/Portrait-300x288.html	(from https://melodietang.com/blog/julie-schumacher-well-turned-words/)
21:52:02	15120/15120	---MC-	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:00%20GMT	https://melodietang.com/blog/category/community/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/category/community/index.html	(from https://melodietang.com/blog/julie-schumacher-well-turned-words/)
21:52:02	2410/2410	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Sep%202024%2019:52:00%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fkathryn-pisco-unearth-the-world%2F	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed48c3.json	(from https://melodietang.com/blog/kathryn-pisco-unearth-the-world/)
21:52:02	793/793	---MC-	200	added ('OK')	application/rss+xml	etag:%2240588da8a64d7620932bf6f013fc24bc%22	https://melodietang.com/blog/kathryn-pisco-unearth-the-world/feed/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/kathryn-pisco-unearth-the-world/feed/index.html	(from https://melodietang.com/blog/kathryn-pisco-unearth-the-world/)
21:52:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2019:52:00%20GMT	https://melodietang.com/?p=837	/home/nemanja/Desktop/eirc_upwork/melodietang.com/index0c04.html	(from https://melodietang.com/blog/kathryn-pisco-unearth-the-world/)
21:52:04	2490/2490	---MC-	200	added ('OK')	text/xml	date:Sat,%2021%20Sep%202024%2019:52:03%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fkathryn-pisco-unearth-the-world%2F&format=xml	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed070f	(from https://melodietang.com/blog/kathryn-pisco-unearth-the-world/)
21:52:05	114/114	---M--	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:05%20GMT	https://belikepeter.com/wp-content/uploads/2015/05/Kathryn-Pisco-final-web-262x300.jpg	/home/nemanja/Desktop/eirc_upwork/belikepeter.com/wp-content/uploads/2015/05/Kathryn-Pisco-final-web-262x300.html	(from https://melodietang.com/blog/kathryn-pisco-unearth-the-world/)
21:52:08	2516/2516	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Sep%202024%2019:52:06%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fkatie-hench-infiniteach%2F	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed00a7.json	(from https://melodietang.com/blog/katie-hench-infiniteach/)
21:52:08	769/769	---MC-	200	added ('OK')	application/rss+xml	etag:%22992c82849e083839a68c1f56bc905da9%22	https://melodietang.com/blog/katie-hench-infiniteach/feed/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/katie-hench-infiniteach/feed/index.html	(from https://melodietang.com/blog/katie-hench-infiniteach/)
21:52:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2019:52:06%20GMT	https://melodietang.com/?p=813	/home/nemanja/Desktop/eirc_upwork/melodietang.com/index9ab8.html	(from https://melodietang.com/blog/katie-hench-infiniteach/)
21:52:10	2634/2634	---MC-	200	added ('OK')	text/xml	date:Sat,%2021%20Sep%202024%2019:52:09%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fkatie-hench-infiniteach%2F&format=xml	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed41ed	(from https://melodietang.com/blog/katie-hench-infiniteach/)
21:52:11	3676/3676	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202017%2019:43:54%20GMT	https://melodietang.com/wp-content/uploads/2017/01/1484269482_bulb-grey.png	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-content/uploads/2017/01/1484269482_bulb-grey.png	(from https://melodietang.com/blog/katie-hench-infiniteach/)
21:52:12	114/114	---M--	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:12%20GMT	https://belikepeter.com/wp-content/uploads/2014/12/katie-hench-01-214x300.png	/home/nemanja/Desktop/eirc_upwork/belikepeter.com/wp-content/uploads/2014/12/katie-hench-01-214x300.html	(from https://melodietang.com/blog/katie-hench-infiniteach/)
21:52:15	2448/2448	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Sep%202024%2019:52:13%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fkatlin-smith-simple-mills%2F	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed94be.json	(from https://melodietang.com/blog/katlin-smith-simple-mills/)
21:52:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2019:52:13%20GMT	https://melodietang.com/?p=835	/home/nemanja/Desktop/eirc_upwork/melodietang.com/index7a13.html	(from https://melodietang.com/blog/katlin-smith-simple-mills/)
21:52:15	775/775	---MC-	200	added ('OK')	application/rss+xml	etag:%2215107412989dcdbb3372ed601d05cbc1%22	https://melodietang.com/blog/katlin-smith-simple-mills/feed/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/katlin-smith-simple-mills/feed/index.html	(from https://melodietang.com/blog/katlin-smith-simple-mills/)
21:52:16	2513/2513	---MC-	200	added ('OK')	text/xml	date:Sat,%2021%20Sep%202024%2019:52:15%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fkatlin-smith-simple-mills%2F&format=xml	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embeda9af	(from https://melodietang.com/blog/katlin-smith-simple-mills/)
21:52:24	114/114	---M--	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:24%20GMT	https://belikepeter.com/wp-content/uploads/2015/04/Katlin-final-277x300.jpg	/home/nemanja/Desktop/eirc_upwork/belikepeter.com/wp-content/uploads/2015/04/Katlin-final-277x300.html	(from https://melodietang.com/blog/katlin-smith-simple-mills/)
21:52:28	11119/11119	---MC-	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:25%20GMT	https://melodietang.com/blog/category/food/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/category/food/index.html	(from https://melodietang.com/blog/katlin-smith-simple-mills/)
21:52:28	11129/11129	---MC-	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:25%20GMT	https://melodietang.com/blog/tag/gluten-free/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/tag/gluten-free/index.html	(from https://melodietang.com/blog/katlin-smith-simple-mills/)
21:52:28	11129/11129	---MC-	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:25%20GMT	https://melodietang.com/blog/tag/new-venture/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/tag/new-venture/index.html	(from https://melodietang.com/blog/katlin-smith-simple-mills/)
21:52:29	11139/11139	---MC-	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:25%20GMT	https://melodietang.com/blog/tag/chicago-booth/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/tag/chicago-booth/index.html	(from https://melodietang.com/blog/katlin-smith-simple-mills/)
21:52:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2019:52:29%20GMT	https://melodietang.com/?p=732	/home/nemanja/Desktop/eirc_upwork/melodietang.com/indexdc3d.html	(from https://melodietang.com/blog/kris-petersen-mac-and-mia/)
21:52:31	775/775	---MC-	200	added ('OK')	application/rss+xml	etag:%22e414768ac001da3c0d41a520c0a3e14c%22	https://melodietang.com/blog/kris-petersen-mac-and-mia/feed/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/kris-petersen-mac-and-mia/feed/index.html	(from https://melodietang.com/blog/kris-petersen-mac-and-mia/)
21:52:32	2380/2380	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Sep%202024%2019:52:29%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fkris-petersen-mac-and-mia%2F	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed2de2.json	(from https://melodietang.com/blog/kris-petersen-mac-and-mia/)
21:52:32	19173/19173	---MC-	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:29%20GMT	https://melodietang.com/blog/elizabeth-peterson-eastwood-group/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/elizabeth-peterson-eastwood-group/index.html	(from https://melodietang.com/blog/kris-petersen-mac-and-mia/)
21:52:33	2460/2460	---MC-	200	added ('OK')	text/xml	date:Sat,%2021%20Sep%202024%2019:52:32%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fkris-petersen-mac-and-mia%2F&format=xml	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embedc4b1	(from https://melodietang.com/blog/kris-petersen-mac-and-mia/)
21:52:34	114/114	---M--	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:34%20GMT	https://belikepeter.com/wp-content/uploads/2015/10/kris-petersen-1-300x293.png	/home/nemanja/Desktop/eirc_upwork/belikepeter.com/wp-content/uploads/2015/10/kris-petersen-1-300x293.html	(from https://melodietang.com/blog/kris-petersen-mac-and-mia/)
21:52:37	2465/2465	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Sep%202024%2019:52:35%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Flauren-katzberg-the-stylisted%2F	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed17da.json	(from https://melodietang.com/blog/lauren-katzberg-the-stylisted/)
21:52:37	786/786	---MC-	200	added ('OK')	application/rss+xml	etag:%2232c20685e8ce2077ef7d355cc62bf356%22	https://melodietang.com/blog/lauren-katzberg-the-stylisted/feed/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/lauren-katzberg-the-stylisted/feed/index.html	(from https://melodietang.com/blog/lauren-katzberg-the-stylisted/)
21:52:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2019:52:35%20GMT	https://melodietang.com/?p=811	/home/nemanja/Desktop/eirc_upwork/melodietang.com/index2ec5.html	(from https://melodietang.com/blog/lauren-katzberg-the-stylisted/)
21:52:38	2530/2530	---MC-	200	added ('OK')	text/xml	date:Sat,%2021%20Sep%202024%2019:52:37%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Flauren-katzberg-the-stylisted%2F&format=xml	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embedde7b	(from https://melodietang.com/blog/lauren-katzberg-the-stylisted/)
21:52:39	114/114	---M--	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:39%20GMT	https://belikepeter.com/wp-content/uploads/2014/11/Laura-Katzberg-300x295.jpg	/home/nemanja/Desktop/eirc_upwork/belikepeter.com/wp-content/uploads/2014/11/Laura-Katzberg-300x295.html	(from https://melodietang.com/blog/lauren-katzberg-the-stylisted/)
21:52:42	726/726	---MC-	200	added ('OK')	application/rss+xml	etag:%222032f7e4024fad0a2ae13cfa970b0d3c%22	https://melodietang.com/blog/levi-baer/feed/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/levi-baer/feed/index.html	(from https://melodietang.com/blog/levi-baer/)
21:52:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2019:52:40%20GMT	https://melodietang.com/?p=689	/home/nemanja/Desktop/eirc_upwork/melodietang.com/index1b7b.html	(from https://melodietang.com/blog/levi-baer/)
21:52:43	2297/2297	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Sep%202024%2019:52:40%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Flevi-baer%2F	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embedb451.json	(from https://melodietang.com/blog/levi-baer/)
21:52:43	2377/2377	---MC-	200	added ('OK')	text/xml	date:Sat,%2021%20Sep%202024%2019:52:42%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Flevi-baer%2F&format=xml	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed14f8	(from https://melodietang.com/blog/levi-baer/)
21:52:44	114/114	---M--	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:44%20GMT	https://belikepeter.com/wp-content/uploads/2015/07/levi-baer-300x300.jpg	/home/nemanja/Desktop/eirc_upwork/belikepeter.com/wp-content/uploads/2015/07/levi-baer-300x300.html	(from https://melodietang.com/blog/levi-baer/)
21:52:47	829/829	---MC-	200	added ('OK')	application/rss+xml	etag:%225666cde81ad01aa549dcf6e04cba2d74%22	https://melodietang.com/blog/martin-mcgovern-and-rajiv-nathan-idea-lemon/feed/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/martin-mcgovern-and-rajiv-nathan-idea-lemon/feed/index.html	(from https://melodietang.com/blog/martin-mcgovern-and-rajiv-nathan-idea-lemon/)
21:52:47	2470/2470	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Sep%202024%2019:52:45%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fmartin-mcgovern-and-rajiv-nathan-idea-lemon%2F	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed613f.json	(from https://melodietang.com/blog/martin-mcgovern-and-rajiv-nathan-idea-lemon/)
21:52:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2019:52:45%20GMT	https://melodietang.com/?p=719	/home/nemanja/Desktop/eirc_upwork/melodietang.com/indexd13e.html	(from https://melodietang.com/blog/martin-mcgovern-and-rajiv-nathan-idea-lemon/)
21:52:48	2550/2550	---MC-	200	added ('OK')	text/xml	date:Sat,%2021%20Sep%202024%2019:52:47%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fmartin-mcgovern-and-rajiv-nathan-idea-lemon%2F&format=xml	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed8d8b	(from https://melodietang.com/blog/martin-mcgovern-and-rajiv-nathan-idea-lemon/)
21:52:49	114/114	---M--	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:49%20GMT	https://belikepeter.com/wp-content/uploads/2015/09/martin-rajiv-1024x516.png	/home/nemanja/Desktop/eirc_upwork/belikepeter.com/wp-content/uploads/2015/09/martin-rajiv-1024x516.html	(from https://melodietang.com/blog/martin-mcgovern-and-rajiv-nathan-idea-lemon/)
21:52:53	748/748	---MC-	200	added ('OK')	application/rss+xml	etag:%228966da894fa67f2327a7a1b4314e00db%22	https://melodietang.com/blog/mike-garg-gozent/feed/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/mike-garg-gozent/feed/index.html	(from https://melodietang.com/blog/mike-garg-gozent/)
21:52:53	2403/2403	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Sep%202024%2019:52:50%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fmike-garg-gozent%2F	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed6b18.json	(from https://melodietang.com/blog/mike-garg-gozent/)
21:52:53	13026/13026	---MC-	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:50%20GMT	https://melodietang.com/blog/happy-new-year/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/happy-new-year/index.html	(from https://melodietang.com/blog/mike-garg-gozent/)
21:52:53	13387/13387	---MC-	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:50%20GMT	https://melodietang.com/blog/happy-holidays-and-merry-christmas/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/happy-holidays-and-merry-christmas/index.html	(from https://melodietang.com/blog/mike-garg-gozent/)
21:52:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2019:52:54%20GMT	https://melodietang.com/?p=815	/home/nemanja/Desktop/eirc_upwork/melodietang.com/indexe398.html	(from https://melodietang.com/blog/mike-garg-gozent/)
21:52:55	2468/2468	---MC-	200	added ('OK')	text/xml	date:Sat,%2021%20Sep%202024%2019:52:54%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fmike-garg-gozent%2F&format=xml	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed78d0	(from https://melodietang.com/blog/mike-garg-gozent/)
21:52:56	114/114	---M--	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:52:56%20GMT	https://belikepeter.com/wp-content/uploads/2014/12/2014-11-28-MayankGarg-231x300.jpg	/home/nemanja/Desktop/eirc_upwork/belikepeter.com/wp-content/uploads/2014/12/2014-11-28-MayankGarg-231x300.html	(from https://melodietang.com/blog/mike-garg-gozent/)
21:52:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2019:52:57%20GMT	https://melodietang.com/?p=834	/home/nemanja/Desktop/eirc_upwork/melodietang.com/indexe9c6.html	(from https://melodietang.com/blog/mike-preuss-visible/)
21:53:00	2418/2418	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Sep%202024%2019:52:57%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fmike-preuss-visible%2F	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed434e.json	(from https://melodietang.com/blog/mike-preuss-visible/)
21:53:00	757/757	---MC-	200	added ('OK')	application/rss+xml	etag:%227f26eabc95bed765e4de0cd234f49202%22	https://melodietang.com/blog/mike-preuss-visible/feed/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/mike-preuss-visible/feed/index.html	(from https://melodietang.com/blog/mike-preuss-visible/)
21:53:02	2483/2483	---MC-	200	added ('OK')	text/xml	date:Sat,%2021%20Sep%202024%2019:53:00%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fmike-preuss-visible%2F&format=xml	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed48d7	(from https://melodietang.com/blog/mike-preuss-visible/)
21:53:03	114/114	---M--	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:53:03%20GMT	https://belikepeter.com/wp-content/uploads/2015/04/Mike-Preuss-BB15-200x300.jpg	/home/nemanja/Desktop/eirc_upwork/belikepeter.com/wp-content/uploads/2015/04/Mike-Preuss-BB15-200x300.html	(from https://melodietang.com/blog/mike-preuss-visible/)
21:53:08	2488/2488	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Sep%202024%2019:53:04%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fneal-sales-griffin-starter-league%2F	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed1da0.json	(from https://melodietang.com/blog/neal-sales-griffin-starter-league/)
21:53:09	11109/11109	---MC-	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:53:04%20GMT	https://melodietang.com/blog/tag/kelley-school-of-business/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/tag/kelley-school-of-business/index.html	(from https://melodietang.com/blog/mike-preuss-visible/)
21:53:09	11059/11059	---MC-	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:53:04%20GMT	https://melodietang.com/blog/tag/venture-capital/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/tag/venture-capital/index.html	(from https://melodietang.com/blog/mike-preuss-visible/)
21:53:09	11054/11054	---MC-	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:53:04%20GMT	https://melodietang.com/blog/tag/orr-fellowship/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/tag/orr-fellowship/index.html	(from https://melodietang.com/blog/mike-preuss-visible/)
21:53:11	2553/2553	---MC-	200	added ('OK')	text/xml	date:Sat,%2021%20Sep%202024%2019:53:09%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fneal-sales-griffin-starter-league%2F&format=xml	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embedf92a	(from https://melodietang.com/blog/neal-sales-griffin-starter-league/)
21:53:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2019:53:09%20GMT	https://melodietang.com/?p=817	/home/nemanja/Desktop/eirc_upwork/melodietang.com/indexeba0.html	(from https://melodietang.com/blog/neal-sales-griffin-starter-league/)
21:53:12	799/799	---MC-	200	added ('OK')	application/rss+xml	etag:%2206f17a20c1065def718123d98ed98591%22	https://melodietang.com/blog/neal-sales-griffin-starter-league/feed/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/neal-sales-griffin-starter-league/feed/index.html	(from https://melodietang.com/blog/neal-sales-griffin-starter-league/)
21:53:12	114/114	---M--	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2019:53:12%20GMT	https://belikepeter.com/wp-content/uploads/2014/12/neal-sales-griffin-300x262.jpg	/home/nemanja/Desktop/eirc_upwork/belikepeter.com/wp-content/uploads/2014/12/neal-sales-griffin-300x262.html	(from https://melodietang.com/blog/neal-sales-griffin-starter-league/)
21:53:15	761/761	---MC-	200	added ('OK')	application/rss+xml	etag:%22151d91dca93d2049a11f33da74cdc2dd%22	https://melodietang.com/blog/nicole-yeary-ms-tech/feed/	/home/nemanja/Desktop/eirc_upwork/melodietang.com/blog/nicole-yeary-ms-tech/feed/index.html	(from https://melodietang.com/blog/nicole-yeary-ms-tech/)
21:53:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2019:53:13%20GMT	https://melodietang.com/?p=743	/home/nemanja/Desktop/eirc_upwork/melodietang.com/index2812.html	(from https://melodietang.com/blog/nicole-yeary-ms-tech/)
21:53:15	2358/2358	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Sep%202024%2019:53:13%20GMT	https://melodietang.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmelodietang.com%2Fblog%2Fnicole-yeary-ms-tech%2F	/home/nemanja/Desktop/eirc_upwork/melodietang.com/wp-json/oembed/1.0/embed4119.json	(from https://melodietang.com/blog/nicole-yeary-ms-tech/)
